date,gate_value,oil_slope,reason,gate_type,calculation_date
2019-01-02,1.0,0.17968013017269074,oil_contango_strong,oil,2025-11-04
2019-01-03,1.0,0.18403849528277566,oil_contango_strong,oil,2025-11-04
2019-01-04,1.0,0.17833232906215618,oil_contango_strong,oil,2025-11-04
2019-01-07,1.0,0.15821007385202965,oil_contango_strong,oil,2025-11-04
2019-01-08,1.0,0.13222120701623466,oil_contango_strong,oil,2025-11-04
2019-01-09,1.0,0.09558509150569769,oil_contango_strong,oil,2025-11-04
2019-01-10,1.0,0.0630145492300976,oil_contango_strong,oil,2025-11-04
2019-01-11,1.0,0.044791695719413036,oil_contango_strong,oil,2025-11-04
2019-01-14,1.0,0.03533183844421475,oil_contango_strong,oil,2025-11-04
2019-01-15,1.0,0.032865406127036166,oil_contango_strong,oil,2025-11-04
2019-01-16,1.0,0.04416026136029264,oil_contango_strong,oil,2025-11-04
2019-01-17,1.0,0.06067622721968254,oil_contango_strong,oil,2025-11-04
2019-01-18,1.0,0.0663800177537927,oil_contango_strong,oil,2025-11-04
2019-01-22,1.0,0.06892812139371234,oil_contango_strong,oil,2025-11-04
2019-01-23,1.0,0.07631895452825257,oil_contango_strong,oil,2025-11-04
2019-01-24,1.0,0.07186940523121921,oil_contango_strong,oil,2025-11-04
2019-01-25,1.0,0.06230202240474549,oil_contango_strong,oil,2025-11-04
2019-01-28,1.0,0.06979936384967379,oil_contango_strong,oil,2025-11-04
2019-01-29,1.0,0.06882029982945961,oil_contango_strong,oil,2025-11-04
2019-01-30,1.0,0.05722326713988261,oil_contango_strong,oil,2025-11-04
2019-01-31,1.0,0.05848455651903901,oil_contango_strong,oil,2025-11-04
2019-02-01,1.0,0.05605560632767163,oil_contango_strong,oil,2025-11-04
2019-02-04,1.0,0.04229211077149638,oil_contango_strong,oil,2025-11-04
2019-02-05,1.0,0.037530083173623593,oil_contango_strong,oil,2025-11-04
2019-02-06,1.0,0.03848298970896025,oil_contango_strong,oil,2025-11-04
2019-02-07,1.0,0.04383403405870826,oil_contango_strong,oil,2025-11-04
2019-02-08,1.0,0.054972930305040614,oil_contango_strong,oil,2025-11-04
2019-02-11,1.0,0.07120297372427749,oil_contango_strong,oil,2025-11-04
2019-02-12,1.0,0.08087482175020141,oil_contango_strong,oil,2025-11-04
2019-02-13,1.0,0.09143720161093485,oil_contango_strong,oil,2025-11-04
2019-02-14,1.0,0.09307620402283358,oil_contango_strong,oil,2025-11-04
2019-02-15,1.0,0.0901179166645319,oil_contango_strong,oil,2025-11-04
2019-02-19,1.0,0.08209576201893919,oil_contango_strong,oil,2025-11-04
2019-02-20,1.0,0.07240991708765376,oil_contango_strong,oil,2025-11-04
2019-02-21,1.0,0.06180497701222461,oil_contango_strong,oil,2025-11-04
2019-02-22,1.0,0.05052619594182415,oil_contango_strong,oil,2025-11-04
2019-02-25,1.0,0.054237547762641204,oil_contango_strong,oil,2025-11-04
2019-02-26,1.0,0.054386712394387006,oil_contango_strong,oil,2025-11-04
2019-02-27,1.0,0.05188817901049916,oil_contango_strong,oil,2025-11-04
2019-02-28,1.0,0.055563181339303644,oil_contango_strong,oil,2025-11-04
2019-03-01,1.0,0.07051036269664815,oil_contango_strong,oil,2025-11-04
2019-03-04,1.0,0.07501467937391808,oil_contango_strong,oil,2025-11-04
2019-03-05,1.0,0.08151220400787992,oil_contango_strong,oil,2025-11-04
2019-03-06,1.0,0.09417369874307469,oil_contango_strong,oil,2025-11-04
2019-03-07,1.0,0.10672413748991465,oil_contango_strong,oil,2025-11-04
2019-03-08,1.0,0.11665404406202406,oil_contango_strong,oil,2025-11-04
2019-03-11,1.0,0.12126786212709173,oil_contango_strong,oil,2025-11-04
2019-03-12,1.0,0.127541255846555,oil_contango_strong,oil,2025-11-04
2019-03-13,1.0,0.12488075486170772,oil_contango_strong,oil,2025-11-04
2019-03-14,1.0,0.11990197497126702,oil_contango_strong,oil,2025-11-04
2019-03-15,1.0,0.10587865906398652,oil_contango_strong,oil,2025-11-04
2019-03-18,1.0,0.0969633412802768,oil_contango_strong,oil,2025-11-04
2019-03-19,1.0,0.08541731948430324,oil_contango_strong,oil,2025-11-04
2019-03-20,1.0,0.08006290046923573,oil_contango_strong,oil,2025-11-04
2019-03-21,1.0,0.08101312902866738,oil_contango_strong,oil,2025-11-04
2019-03-22,1.0,0.08923371082442386,oil_contango_strong,oil,2025-11-04
2019-03-25,1.0,0.09727881343516352,oil_contango_strong,oil,2025-11-04
2019-03-26,1.0,0.09955504658172172,oil_contango_strong,oil,2025-11-04
2019-03-27,1.0,0.09971451884783103,oil_contango_strong,oil,2025-11-04
2019-03-28,1.0,0.09460519781761861,oil_contango_strong,oil,2025-11-04
2019-03-29,1.0,0.08166201040867385,oil_contango_strong,oil,2025-11-04
2019-04-01,1.0,0.06332901350155495,oil_contango_strong,oil,2025-11-04
2019-04-02,1.0,0.04292874917277882,oil_contango_strong,oil,2025-11-04
2019-04-03,1.0,0.02825824134091341,oil_contango_strong,oil,2025-11-04
2019-04-04,0.8751859831293453,0.015007439325173812,oil_contango_moderate,oil,2025-11-04
2019-04-05,0.4388957516410494,-0.0024441699343580254,oil_neutral,oil,2025-11-04
2019-04-08,0.10578491528170962,-0.015768603388731615,oil_backwardation_moderate,oil,2025-11-04
2019-04-09,0.0,-0.020986525327965022,oil_backwardation_strong,oil,2025-11-04
2019-04-10,0.0,-0.028641742215519583,oil_backwardation_strong,oil,2025-11-04
2019-04-11,0.0,-0.03752184738796601,oil_backwardation_strong,oil,2025-11-04
2019-04-12,0.0,-0.038554246410590264,oil_backwardation_strong,oil,2025-11-04
2019-04-15,0.0,-0.03600879753834125,oil_backwardation_strong,oil,2025-11-04
2019-04-16,0.0,-0.03167054584293995,oil_backwardation_strong,oil,2025-11-04
2019-04-17,0.0,-0.025521959970493273,oil_backwardation_strong,oil,2025-11-04
2019-04-18,0.0,-0.020032999669266856,oil_backwardation_strong,oil,2025-11-04
2019-04-22,0.0,-0.02168544930995301,oil_backwardation_strong,oil,2025-11-04
2019-04-23,0.0,-0.03182427441366579,oil_backwardation_strong,oil,2025-11-04
2019-04-24,0.0,-0.0536468908199675,oil_backwardation_strong,oil,2025-11-04
2019-04-25,0.0,-0.07154456082027201,oil_backwardation_strong,oil,2025-11-04
2019-04-26,0.0,-0.08257398859083412,oil_backwardation_strong,oil,2025-11-04
2019-04-29,0.0,-0.0888881396547675,oil_backwardation_strong,oil,2025-11-04
2019-04-30,0.0,-0.0973962560206276,oil_backwardation_strong,oil,2025-11-04
2019-05-01,0.0,-0.10385927702517987,oil_backwardation_strong,oil,2025-11-04
2019-05-02,0.0,-0.11044835671268857,oil_backwardation_strong,oil,2025-11-04
2019-05-03,0.0,-0.12397097327241653,oil_backwardation_strong,oil,2025-11-04
2019-05-06,0.0,-0.1440616246124231,oil_backwardation_strong,oil,2025-11-04
2019-05-07,0.0,-0.14972533151096076,oil_backwardation_strong,oil,2025-11-04
2019-05-08,0.0,-0.14439710611923812,oil_backwardation_strong,oil,2025-11-04
2019-05-09,0.0,-0.1436611555174733,oil_backwardation_strong,oil,2025-11-04
2019-05-10,0.0,-0.1433858920897449,oil_backwardation_strong,oil,2025-11-04
2019-05-13,0.0,-0.1412178337519733,oil_backwardation_strong,oil,2025-11-04
2019-05-14,0.0,-0.14303314861806815,oil_backwardation_strong,oil,2025-11-04
2019-05-15,0.0,-0.14752505879823544,oil_backwardation_strong,oil,2025-11-04
2019-05-16,0.0,-0.15565834246913246,oil_backwardation_strong,oil,2025-11-04
2019-05-17,0.0,-0.1569592981718027,oil_backwardation_strong,oil,2025-11-04
2019-05-20,0.0,-0.15440229461315336,oil_backwardation_strong,oil,2025-11-04
2019-05-21,0.0,-0.143347893885249,oil_backwardation_strong,oil,2025-11-04
2019-05-22,0.0,-0.1257771109955085,oil_backwardation_strong,oil,2025-11-04
2019-05-23,0.0,-0.09057187669354247,oil_backwardation_strong,oil,2025-11-04
2019-05-24,0.0,-0.06481950502135805,oil_backwardation_strong,oil,2025-11-04
2019-05-28,0.0,-0.034215636560973275,oil_backwardation_strong,oil,2025-11-04
2019-05-29,0.16064793372095876,-0.01357408265116165,oil_backwardation_moderate,oil,2025-11-04
2019-05-30,0.6451519138703508,0.00580607655481403,oil_contango_moderate,oil,2025-11-04
2019-05-31,1.0,0.025794009875792057,oil_contango_strong,oil,2025-11-04
2019-06-03,1.0,0.03875963467481448,oil_contango_strong,oil,2025-11-04
2019-06-04,1.0,0.05118534346233607,oil_contango_strong,oil,2025-11-04
2019-06-05,1.0,0.07244580046262886,oil_contango_strong,oil,2025-11-04
2019-06-06,1.0,0.085257615084652,oil_contango_strong,oil,2025-11-04
2019-06-07,1.0,0.08845831728514472,oil_contango_strong,oil,2025-11-04
2019-06-10,1.0,0.10288122575917788,oil_contango_strong,oil,2025-11-04
2019-06-11,1.0,0.11467600403765803,oil_contango_strong,oil,2025-11-04
2019-06-12,1.0,0.12421762536957263,oil_contango_strong,oil,2025-11-04
2019-06-13,1.0,0.12459901486888074,oil_contango_strong,oil,2025-11-04
2019-06-14,1.0,0.11649400124443088,oil_contango_strong,oil,2025-11-04
2019-06-17,1.0,0.10383332835822841,oil_contango_strong,oil,2025-11-04
2019-06-18,1.0,0.08452293500293091,oil_contango_strong,oil,2025-11-04
2019-06-19,1.0,0.06049223645662015,oil_contango_strong,oil,2025-11-04
2019-06-20,1.0,0.04011703285683088,oil_contango_strong,oil,2025-11-04
2019-06-21,0.9924801131661772,0.019699204526647092,oil_contango_moderate,oil,2025-11-04
2019-06-24,0.5299796104141649,0.0011991844165665955,oil_contango_moderate,oil,2025-11-04
2019-06-25,0.2472107220570707,-0.010111571117717173,oil_backwardation_moderate,oil,2025-11-04
2019-06-26,0.0,-0.02588043904313551,oil_backwardation_strong,oil,2025-11-04
2019-06-27,0.0,-0.028678239645745285,oil_backwardation_strong,oil,2025-11-04
2019-06-28,0.0,-0.022487549454389973,oil_backwardation_strong,oil,2025-11-04
2019-07-01,0.0,-0.033970102631965524,oil_backwardation_strong,oil,2025-11-04
2019-07-02,0.0,-0.02963071466438909,oil_backwardation_strong,oil,2025-11-04
2019-07-03,0.0,-0.03030625309320112,oil_backwardation_strong,oil,2025-11-04
2019-07-08,0.0,-0.039531193892671235,oil_backwardation_strong,oil,2025-11-04
2019-07-09,0.0,-0.06300323778723974,oil_backwardation_strong,oil,2025-11-04
2019-07-10,0.0,-0.07059262683987784,oil_backwardation_strong,oil,2025-11-04
2019-07-11,0.0,-0.08783554715167018,oil_backwardation_strong,oil,2025-11-04
2019-07-12,0.0,-0.09602098079124104,oil_backwardation_strong,oil,2025-11-04
2019-07-15,0.0,-0.09053191995212853,oil_backwardation_strong,oil,2025-11-04
2019-07-16,0.0,-0.07613261533906936,oil_backwardation_strong,oil,2025-11-04
2019-07-17,0.0,-0.05769577487186911,oil_backwardation_strong,oil,2025-11-04
2019-07-18,0.0,-0.04018205364711899,oil_backwardation_strong,oil,2025-11-04
2019-07-19,0.0,-0.02052004935180427,oil_backwardation_strong,oil,2025-11-04
2019-07-22,0.20445506305879824,-0.01182179747764807,oil_backwardation_moderate,oil,2025-11-04
2019-07-23,0.3207385121352656,-0.007170459514589375,oil_neutral,oil,2025-11-04
2019-07-24,0.44586080700442215,-0.0021655677198231154,oil_neutral,oil,2025-11-04
2019-07-25,0.3074956568668461,-0.007700173725326156,oil_neutral,oil,2025-11-04
2019-07-26,0.010460183674140203,-0.019581592653034392,oil_backwardation_moderate,oil,2025-11-04
2019-07-29,0.0,-0.02723484726360086,oil_backwardation_strong,oil,2025-11-04
2019-07-30,0.0,-0.0318041171495098,oil_backwardation_strong,oil,2025-11-04
2019-07-31,0.0,-0.036120476174604954,oil_backwardation_strong,oil,2025-11-04
2019-08-01,0.0,-0.024346257744465145,oil_backwardation_strong,oil,2025-11-04
2019-08-02,0.0,-0.021747033986947405,oil_backwardation_strong,oil,2025-11-04
2019-08-05,0.26543697795009397,-0.009382520881996242,oil_neutral,oil,2025-11-04
2019-08-06,0.7165174216996438,0.008660696867985752,oil_contango_moderate,oil,2025-11-04
2019-08-07,1.0,0.03578293515538167,oil_contango_strong,oil,2025-11-04
2019-08-08,1.0,0.050527138873734986,oil_contango_strong,oil,2025-11-04
2019-08-09,1.0,0.06773046642221982,oil_contango_strong,oil,2025-11-04
2019-08-12,1.0,0.06438311571069356,oil_contango_strong,oil,2025-11-04
2019-08-13,1.0,0.047465610772631936,oil_contango_strong,oil,2025-11-04
2019-08-14,1.0,0.025248761179752766,oil_contango_strong,oil,2025-11-04
2019-08-15,1.0,0.036689868368373416,oil_contango_strong,oil,2025-11-04
2019-08-16,1.0,0.04196855251559117,oil_contango_strong,oil,2025-11-04
2019-08-19,1.0,0.04642949188731148,oil_contango_strong,oil,2025-11-04
2019-08-20,1.0,0.06031600103890851,oil_contango_strong,oil,2025-11-04
2019-08-21,1.0,0.06992445853933038,oil_contango_strong,oil,2025-11-04
2019-08-22,1.0,0.050552615681764536,oil_contango_strong,oil,2025-11-04
2019-08-23,1.0,0.04600600469374023,oil_contango_strong,oil,2025-11-04
2019-08-26,1.0,0.04968032909776995,oil_contango_strong,oil,2025-11-04
2019-08-27,1.0,0.04707103886208129,oil_contango_strong,oil,2025-11-04
2019-08-28,1.0,0.03959439979412093,oil_contango_strong,oil,2025-11-04
2019-08-29,0.9585935772845139,0.01834374309138055,oil_contango_moderate,oil,2025-11-04
2019-08-30,0.5348164292115395,0.0013926571684615787,oil_contango_moderate,oil,2025-11-04
2019-09-03,0.15458767318150107,-0.013816493072739957,oil_backwardation_moderate,oil,2025-11-04
2019-09-04,0.0,-0.031916669625651595,oil_backwardation_strong,oil,2025-11-04
2019-09-05,0.0,-0.04498942749006048,oil_backwardation_strong,oil,2025-11-04
2019-09-06,0.0,-0.0489575971319338,oil_backwardation_strong,oil,2025-11-04
2019-09-09,0.0,-0.06172536433504992,oil_backwardation_strong,oil,2025-11-04
2019-09-10,0.0,-0.07364942048748858,oil_backwardation_strong,oil,2025-11-04
2019-09-11,0.0,-0.06760540649952765,oil_backwardation_strong,oil,2025-11-04
2019-09-12,0.0,-0.056556422623352184,oil_backwardation_strong,oil,2025-11-04
2019-09-13,0.0,-0.04782914436719161,oil_backwardation_strong,oil,2025-11-04
2019-09-16,0.0,-0.06233761426556596,oil_backwardation_strong,oil,2025-11-04
2019-09-17,0.0,-0.06552305204912758,oil_backwardation_strong,oil,2025-11-04
2019-09-18,0.0,-0.0727923423051853,oil_backwardation_strong,oil,2025-11-04
2019-09-19,0.0,-0.08671041443870763,oil_backwardation_strong,oil,2025-11-04
2019-09-20,0.0,-0.09838627575619954,oil_backwardation_strong,oil,2025-11-04
2019-09-23,0.0,-0.08103803407484116,oil_backwardation_strong,oil,2025-11-04
2019-09-24,0.0,-0.06594205185535992,oil_backwardation_strong,oil,2025-11-04
2019-09-25,0.0,-0.052120666625472725,oil_backwardation_strong,oil,2025-11-04
2019-09-26,0.0,-0.03586458003807581,oil_backwardation_strong,oil,2025-11-04
2019-09-27,0.0,-0.02109359765937345,oil_backwardation_strong,oil,2025-11-04
2019-09-30,0.4698746016776521,-0.0012050159328939145,oil_neutral,oil,2025-11-04
2019-10-01,0.7018233645045523,0.00807293458018209,oil_contango_moderate,oil,2025-11-04
2019-10-02,0.8539244715265083,0.01415697886106033,oil_contango_moderate,oil,2025-11-04
2019-10-03,1.0,0.027013564546254466,oil_contango_strong,oil,2025-11-04
2019-10-04,1.0,0.041474371244134764,oil_contango_strong,oil,2025-11-04
2019-10-07,1.0,0.053076857258865226,oil_contango_strong,oil,2025-11-04
2019-10-08,1.0,0.06174854441578579,oil_contango_strong,oil,2025-11-04
2019-10-09,1.0,0.072886774518641,oil_contango_strong,oil,2025-11-04
2019-10-10,1.0,0.07191479973459294,oil_contango_strong,oil,2025-11-04
2019-10-11,1.0,0.06568100491925674,oil_contango_strong,oil,2025-11-04
2019-10-14,1.0,0.061814255356604786,oil_contango_strong,oil,2025-11-04
2019-10-15,1.0,0.062718116419577,oil_contango_strong,oil,2025-11-04
2019-10-16,1.0,0.06187856296640659,oil_contango_strong,oil,2025-11-04
2019-10-17,1.0,0.05987222208846512,oil_contango_strong,oil,2025-11-04
2019-10-18,1.0,0.05728702494915107,oil_contango_strong,oil,2025-11-04
2019-10-21,1.0,0.05780473745351654,oil_contango_strong,oil,2025-11-04
2019-10-22,1.0,0.05887583838961471,oil_contango_strong,oil,2025-11-04
2019-10-23,1.0,0.04981941911387161,oil_contango_strong,oil,2025-11-04
2019-10-24,1.0,0.04493365390682645,oil_contango_strong,oil,2025-11-04
2019-10-25,1.0,0.0466646830547716,oil_contango_strong,oil,2025-11-04
2019-10-28,1.0,0.04285405588083506,oil_contango_strong,oil,2025-11-04
2019-10-29,1.0,0.0375902099116567,oil_contango_strong,oil,2025-11-04
2019-10-30,1.0,0.035305559792532,oil_contango_strong,oil,2025-11-04
2019-10-31,1.0,0.03720329056163333,oil_contango_strong,oil,2025-11-04
2019-11-01,1.0,0.03971825181921247,oil_contango_strong,oil,2025-11-04
2019-11-04,1.0,0.038074061047207355,oil_contango_strong,oil,2025-11-04
2019-11-05,1.0,0.0356007112944866,oil_contango_strong,oil,2025-11-04
2019-11-06,1.0,0.041632607561404175,oil_contango_strong,oil,2025-11-04
2019-11-07,1.0,0.04186472058227524,oil_contango_strong,oil,2025-11-04
2019-11-08,1.0,0.039261003389740264,oil_contango_strong,oil,2025-11-04
2019-11-12,1.0,0.04069874841310343,oil_contango_strong,oil,2025-11-04
2019-11-13,1.0,0.044482359193802626,oil_contango_strong,oil,2025-11-04
2019-11-14,1.0,0.04723560968401868,oil_contango_strong,oil,2025-11-04
2019-11-15,1.0,0.05072684376215717,oil_contango_strong,oil,2025-11-04
2019-11-18,1.0,0.05916060993916319,oil_contango_strong,oil,2025-11-04
2019-11-19,1.0,0.07349546241081559,oil_contango_strong,oil,2025-11-04
2019-11-20,1.0,0.0752575983897307,oil_contango_strong,oil,2025-11-04
2019-11-21,1.0,0.06975664686128172,oil_contango_strong,oil,2025-11-04
2019-11-22,1.0,0.07024857986862822,oil_contango_strong,oil,2025-11-04
2019-11-25,1.0,0.06938281182999728,oil_contango_strong,oil,2025-11-04
2019-11-26,1.0,0.05824115905147074,oil_contango_strong,oil,2025-11-04
2019-11-27,1.0,0.05730347280215141,oil_contango_strong,oil,2025-11-04
2019-11-29,1.0,0.060327704296915176,oil_contango_strong,oil,2025-11-04
2019-12-02,1.0,0.06680783891430606,oil_contango_strong,oil,2025-11-04
2019-12-03,1.0,0.0776058013221829,oil_contango_strong,oil,2025-11-04
2019-12-04,1.0,0.0820099953787918,oil_contango_strong,oil,2025-11-04
2019-12-05,1.0,0.08448081859148164,oil_contango_strong,oil,2025-11-04
2019-12-06,1.0,0.07560879705170373,oil_contango_strong,oil,2025-11-04
2019-12-09,1.0,0.05895994510546304,oil_contango_strong,oil,2025-11-04
2019-12-10,1.0,0.03388556618784509,oil_contango_strong,oil,2025-11-04
2019-12-11,0.8872278527993324,0.015489114111973295,oil_contango_moderate,oil,2025-11-04
2019-12-12,0.4499450239894386,-0.002002199040422458,oil_neutral,oil,2025-11-04
2019-12-13,0.22478138817761645,-0.011008744472895342,oil_backwardation_moderate,oil,2025-11-04
2019-12-16,0.03612597888361006,-0.018554960844655598,oil_backwardation_moderate,oil,2025-11-04
2019-12-17,0.0,-0.025533915463194223,oil_backwardation_strong,oil,2025-11-04
2019-12-18,0.0,-0.03239013973099965,oil_backwardation_strong,oil,2025-11-04
2019-12-19,0.0,-0.044363740882572514,oil_backwardation_strong,oil,2025-11-04
2019-12-20,0.0,-0.05316076871557096,oil_backwardation_strong,oil,2025-11-04
2019-12-23,0.0,-0.06876671639975052,oil_backwardation_strong,oil,2025-11-04
2019-12-24,0.0,-0.08753049314309325,oil_backwardation_strong,oil,2025-11-04
2019-12-26,0.0,-0.10592081047440391,oil_backwardation_strong,oil,2025-11-04
2019-12-27,0.0,-0.11853716890867352,oil_backwardation_strong,oil,2025-11-04
2019-12-30,0.0,-0.13297070016582407,oil_backwardation_strong,oil,2025-11-04
2019-12-31,0.0,-0.14302355641599335,oil_backwardation_strong,oil,2025-11-04
2020-01-02,0.0,-0.15293037348318314,oil_backwardation_strong,oil,2025-11-04
2020-01-03,0.0,-0.16831450458215547,oil_backwardation_strong,oil,2025-11-04
2020-01-06,0.0,-0.1800828399341423,oil_backwardation_strong,oil,2025-11-04
2020-01-07,0.0,-0.18687796740427876,oil_backwardation_strong,oil,2025-11-04
2020-01-08,0.0,-0.18682090133821516,oil_backwardation_strong,oil,2025-11-04
2020-01-09,0.0,-0.1839747502875096,oil_backwardation_strong,oil,2025-11-04
2020-01-10,0.0,-0.17196923157714508,oil_backwardation_strong,oil,2025-11-04
2020-01-13,0.0,-0.15697705637216347,oil_backwardation_strong,oil,2025-11-04
2020-01-14,0.0,-0.14322237953140324,oil_backwardation_strong,oil,2025-11-04
2020-01-15,0.0,-0.1321590474835576,oil_backwardation_strong,oil,2025-11-04
2020-01-16,0.0,-0.12062141929929271,oil_backwardation_strong,oil,2025-11-04
2020-01-17,0.0,-0.10795474086436015,oil_backwardation_strong,oil,2025-11-04
2020-01-21,0.0,-0.099131798489598,oil_backwardation_strong,oil,2025-11-04
2020-01-22,0.0,-0.08735478140209144,oil_backwardation_strong,oil,2025-11-04
2020-01-23,0.0,-0.08215495100123879,oil_backwardation_strong,oil,2025-11-04
2020-01-24,0.0,-0.0761501366156555,oil_backwardation_strong,oil,2025-11-04
